parameter,time,x1,x2
0.54166700,12.14046800,-0.12047745,-1.12153171
0.54166700,12.24080300,-0.15204299,-1.18209761
0.54166700,12.34113700,-0.28512399,-1.11798181
0.54166700,12.44147200,-0.32865744,-1.16668981
0.54166700,12.54180600,-0.49570730,-1.05580629
0.54166700,12.64214000,-0.50977644,-1.00532957
0.54166700,12.74247500,-0.66798211,-0.87776356
0.54166700,12.84280900,-0.69193791,-0.83073921
0.54166700,12.94314400,-0.89911378,-0.64371391
0.54166700,13.04347800,-0.90474818,-0.55439655
0.54166700,13.14381300,-1.04544992,-0.35372772
0.54166700,13.24414700,-1.07504511,-0.23922173
0.54166700,13.34448200,-1.20102390,-0.04116192
0.54166700,13.44481600,-1.16405133,0.09261948
0.54166700,13.54515100,-1.22509658,0.30016094
0.54166700,13.64548500,-1.12696718,0.40324810
0.54166700,13.74581900,-1.16072329,0.59297872
0.54166700,13.84615400,-1.00096592,0.70023037
0.54166700,13.94648800,-0.92648871,0.86552547
0.54166700,14.04682300,-0.71436293,0.91721287
0.54166700,14.14715700,-0.64343595,1.03555333
0.54166700,14.24749200,-0.40080988,1.08455884
0.54166700,14.34782600,-0.28750766,1.17015088
0.54166700,14.44816100,-0.05603559,1.10771888
0.54166700,14.54849500,0.00241631,1.18156066
0.54166700,14.64882900,0.21070304,1.13137052
0.54166700,14.74916400,0.28522864,1.09694385
0.54166700,14.84949800,0.42497581,0.99142829
0.54166700,14.94983300,0.46174077,0.98882054
0.54166700,15.05016700,0.59192143,0.84971876
0.54166700,15.15050200,0.60366339,0.79773555
0.54166700,15.25083600,0.74270775,0.62249881
0.54166700,15.35117100,0.75587624,0.57977403
0.54166700,15.45150500,0.88013689,0.40350549
0.54166700,15.55183900,0.89658504,0.31224469
0.54166700,15.65217400,1.03504723,0.13879852
0.54166700,15.75250800,1.01375758,0.06235181
0.54166700,15.85284300,1.13081738,-0.08976002
0.54166700,15.95317700,1.13286032,-0.16289938
0.54166700,16.05351200,1.17955239,-0.35728326
0.54166700,16.15384600,1.08084329,-0.42202476
0.54166700,16.25418100,1.11162603,-0.54415025
0.54166700,16.35451500,0.99717484,-0.61404948
0.54166700,16.45484900,0.92471347,-0.74160030
0.54166700,16.55518400,0.72078336,-0.79793841
0.54166700,16.65551800,0.62224262,-0.87360563
0.54166700,16.75585300,0.38634483,-0.88257892
0.54166700,16.85618700,0.27844276,-1.00054518
0.54166700,16.95652200,0.03052240,-0.96984568
0.54166700,17.05685600,-0.07509536,-1.03022269
0.54166700,17.15719100,-0.26472373,-1.00902379
0.54166700,17.25752500,-0.37389484,-1.05770458
0.54166700,17.35786000,-0.53893152,-0.98127524
0.54166700,17.45819400,-0.56749730,-0.96729334
0.54166700,17.55852800,-0.73590554,-0.88213868
0.54166700,17.65886300,-0.72340741,-0.89405176
0.54166700,17.75919700,-0.82260081,-0.73632174
0.54166700,17.85953200,-0.82930288,-0.66713302
0.54166700,17.95986600,-0.91439071,-0.51740109
0.54166700,18.06020100,-0.89431529,-0.45107287
0.54166700,18.16053500,-1.02012244,-0.26261706
0.54166700,18.26087000,-0.99041042,-0.15274882
0.54166700,18.36120400,-1.05809014,0.03624528
0.54166700,18.46153800,-1.05112443,0.10731656
0.54166700,18.56187300,-1.10278215,0.31536512
0.54166700,18.66220700,-1.02051811,0.44395313
0.54166700,18.76254200,-1.03921073,0.63003059
0.54166700,18.86287600,-0.93742829,0.70282068
0.54166700,18.96321100,-0.89376409,0.86912672
0.54166700,19.06354500,-0.69665335,0.95593637
0.54166700,19.16388000,-0.61705047,1.09520264
0.54166700,19.26421400,-0.37512178,1.09114248
0.54166700,19.36454800,-0.27582412,1.20195342
0.54166700,19.46488300,-0.01475037,1.18517081
0.54166700,19.56521700,0.13363877,1.24791993
0.54166700,19.66555200,0.35416085,1.15756261
0.54166700,19.76588600,0.43257695,1.18116780
0.54166700,19.86622100,0.62040846,1.07259683
0.54166700,19.96655500,0.69588454,1.02063200
0.54166700,20.06689000,0.83948981,0.88286463
0.54166700,20.16722400,0.80303668,0.81199914
0.54166700,20.26755900,0.91340301,0.62921523
0.54166700,20.36789300,0.91538194,0.52288341
0.54166700,20.46822700,0.99233048,0.31762195
0.54166700,20.56856200,0.90915739,0.19709965
0.54166700,20.66889600,0.98882189,0.01701218
0.54166700,20.76923100,0.95565920,-0.09467915
0.54166700,20.86956500,1.04331447,-0.29623754
0.54166700,20.96990000,0.94467193,-0.38769293
0.54166700,21.07023400,1.02712589,-0.56817507
0.54166700,21.17056900,0.96785371,-0.63994204
0.54166700,21.27090300,0.95949776,-0.78555119
0.54166700,21.37123700,0.84280599,-0.82598917
0.54166700,21.47157200,0.83781226,-0.93461957
0.54166700,21.57190600,0.67510603,-0.94770059
0.54166700,21.67224100,0.56547401,-1.03949792
0.54166700,21.77257500,0.35953806,-1.01357971
0.54166700,21.87291000,0.24567020,-1.07649328
0.54166700,21.97324400,0.01697723,-1.03174128
0.54166700,22.07357900,-0.11678917,-1.04818075
0.54166700,22.17391300,-0.38392620,-0.96853833
0.54166700,22.27424700,-0.48154138,-0.93099212
0.54166700,22.37458200,-0.66866268,-0.85289816
0.54166700,22.47491600,-0.74268087,-0.84588049
0.54166700,22.57525100,-0.93284615,-0.71727832
0.54166700,22.67558500,-0.91391532,-0.65239266
0.54166700,22.77592000,-1.00345216,-0.51724117
0.54166700,22.87625400,-0.97629288,-0.46120109
0.54166700,22.97658900,-1.06893242,-0.29660630
0.54166700,23.07692300,-0.98776512,-0.21816054
0.54166700,23.17725800,-1.00667383,-0.06697827
0.54166700,23.27759200,-0.93911824,-0.00071090
0.54166700,23.37792600,-0.99672358,0.18497605
0.54166700,23.47826100,-0.90610986,0.27939618
0.54166700,23.57859500,-0.91729156,0.42055440
0.54166700,23.67893000,-0.82326552,0.50438633
0.54166700,23.77926400,-0.85921607,0.63453583
0.54166700,23.87959900,-0.74808162,0.74133463
0.54166700,23.97993300,-0.74776754,0.87667676
0.54166700,24.08026800,-0.57242263,0.90087519
0.54166700,24.18060200,-0.54757765,1.03194941
0.54166700,24.28093600,-0.35860091,1.06919809
0.54166700,24.38127100,-0.18420886,1.13911722
0.54166700,24.48160500,0.02357323,1.09836426
0.54166700,24.58194000,0.11180965,1.15067705
0.54166700,24.68227400,0.37492118,1.10268350
0.54166700,24.78260900,0.47110465,1.12047693
0.54166700,24.88294300,0.72327886,1.01407776
0.54166700,24.98327800,0.76959625,0.98837785
0.54166700,25.08361200,0.96773287,0.83311247
0.54166700,25.18394600,1.01771749,0.77301651
0.54166700,25.28428100,1.10561593,0.59765385
0.54166700,25.38461500,1.05135740,0.49811575
0.54166700,25.48495000,1.14219300,0.31276789
0.54166700,25.58528400,1.05462005,0.18296467
0.54166700,25.68561900,1.08273354,-0.04413714
0.54166700,25.78595300,0.95985875,-0.16228670
0.54166700,25.88628800,0.97789405,-0.35557789
0.54166700,25.98662200,0.88705737,-0.46291789
0.54166700,26.08695700,0.86095465,-0.67055536
0.54166700,26.18729100,0.74782422,-0.73820682
0.54166700,26.28762500,0.75144356,-0.87567616
0.54166700,26.38796000,0.62242305,-0.96088757
0.54166700,26.48829400,0.64002912,-1.09662163
0.54166700,26.58862900,0.46998486,-1.11170948
0.54166700,26.68896300,0.41954703,-1.16492361
0.54166700,26.78929800,0.25651447,-1.11647629
0.54166700,26.88963200,0.18169003,-1.18227683
0.54166700,26.98996700,-0.06135742,-1.09678764
0.54166700,27.09030100,-0.14060378,-1.08395467
0.54166700,27.19063500,-0.35599093,-1.00966266
0.54166700,27.29097000,-0.48958518,-0.95660999
0.54166700,27.39130400,-0.73162767,-0.80961405
0.54166700,27.49163900,-0.82734891,-0.77988827
0.54166700,27.59197300,-0.97727248,-0.59874574
0.54166700,27.69230800,-1.03623838,-0.53274386
0.54166700,27.79264200,-1.18192146,-0.33851147
0.54166700,27.89297700,-1.16691451,-0.23057135
0.54166700,27.99331100,-1.20067233,-0.08084137
0.54166700,28.09364500,-1.14062690,-0.00651670
0.54166700,28.19398000,-1.13890283,0.16710918
0.54166700,28.29431400,-1.00049314,0.24440493
0.54166700,28.39464900,-0.95704713,0.41053345
0.54166700,28.49498300,-0.83088788,0.45895467
0.54166700,28.59531800,-0.84735790,0.62682313
0.54166700,28.69565200,-0.66661789,0.66065689
0.54166700,28.79598700,-0.63869289,0.80536162
0.54166700,28.89632100,-0.51401386,0.81529394
0.54166700,28.99665600,-0.49770661,0.91569878
0.54166700,29.09699000,-0.36593358,0.94516318
0.54166700,29.19732400,-0.30810540,1.02155767
0.54166700,29.29765900,-0.15351227,0.96812550
0.54166700,29.39799300,-0.10456627,1.05399622
0.54166700,29.49832800,0.10417803,0.99744934
0.54166700,29.59866200,0.17674837,1.02769993
0.54166700,29.69899700,0.39584649,0.93739156
0.54166700,29.79933100,0.47970440,0.93363401
0.54166700,29.89966600,0.69966042,0.85468387
0.54166700,30.00000000,0.81762536,0.82600204
0.58333300,0.00000000,0.15624315,1.19011333
0.58333300,0.10033400,0.43898189,1.20716360
0.58333300,0.20066900,0.66318300,1.13486741
0.58333300,0.30100300,0.77203135,1.02627422
0.58333300,0.40133800,0.99490080,0.99146821
0.58333300,0.50167200,0.98847265,0.91383090
0.58333300,0.60200700,1.13566875,0.70484568
0.58333300,0.70234100,1.10129755,0.64766166
0.58333300,0.80267600,1.18354570,0.37579425
0.58333300,0.90301000,1.04939428,0.28441399
0.58333300,1.00334400,1.07395497,0.07019859
0.58333300,1.10367900,0.99130918,-0.07355835
0.58333300,1.20401300,0.99038796,-0.34459614
0.58333300,1.30434800,0.84872218,-0.41599143
0.58333300,1.40468200,0.90049307,-0.62721743
0.58333300,1.50501700,0.79513270,-0.72523398
0.58333300,1.60535100,0.81507532,-0.92500837
0.58333300,1.70568600,0.66312717,-0.98003912
0.58333300,1.80602000,0.73323861,-1.09147993
0.58333300,1.90635500,0.59935700,-1.10463823
0.58333300,2.00668900,0.57903436,-1.22537126
0.58333300,2.10702300,0.33805405,-1.17215297
0.58333300,2.20735800,0.29544100,-1.21327978
0.58333300,2.30769200,0.09393297,-1.13161578
0.58333300,2.40802700,-0.05842064,-1.16770890
0.58333300,2.50836100,-0.33566998,-1.03022134
0.58333300,2.60869600,-0.45044276,-0.96095885
0.58333300,2.70903000,-0.73364273,-0.83927336
0.58333300,2.80936500,-0.80224218,-0.77559679
0.58333300,2.90969900,-1.06743839,-0.59213686
0.58333300,3.01003300,-1.09455899,-0.54057337
0.58333300,3.11036800,-1.20688103,-0.34861149
0.58333300,3.21070200,-1.17915269,-0.29447403
0.58333300,3.31103700,-1.28466451,-0.09979555
0.58333300,3.41137100,-1.15571114,-0.03191405
0.58333300,3.51170600,-1.11936524,0.17259321
0.58333300,3.61204000,-0.99436070,0.20156867
0.58333300,3.71237500,-1.00218088,0.38903591
0.58333300,3.81270900,-0.81761852,0.45825905
0.58333300,3.91304300,-0.83326323,0.59815393
0.58333300,4.01337800,-0.65810562,0.63441215
0.58333300,4.11371200,-0.68259372,0.79230890
0.58333300,4.21404700,-0.52773871,0.76188139
0.58333300,4.31438100,-0.58912203,0.91534748
0.58333300,4.41471600,-0.40830868,0.91057584
0.58333300,4.51505000,-0.34899346,1.00596457
0.58333300,4.61538500,-0.19619171,0.95799165
0.58333300,4.71571900,-0.19208776,1.05519641
0.58333300,4.81605400,0.07412100,1.04509156
0.58333300,4.91638800,0.13847827,1.05936227
0.58333300,5.01672200,0.40410103,0.97263365
0.58333300,5.11705700,0.50849584,1.03568187
0.58333300,5.21739100,0.77808688,0.88232916
0.58333300,5.31772600,0.84839581,0.88607401
0.58333300,5.41806000,1.08433069,0.72494909
0.58333300,5.51839500,1.14738814,0.68951715
0.58333300,5.61872900,1.28651377,0.49378651
0.58333300,5.71906400,1.25580686,0.40397544
0.58333300,5.81939800,1.33523724,0.25867015
0.58333300,5.91973200,1.21660912,0.12599906
0.58333300,6.02006700,1.21085096,-0.11611220
0.58333300,6.12040100,1.01203598,-0.20885664
0.58333300,6.22073600,1.00317233,-0.45676935
0.58333300,6.32107000,0.76585871,-0.53468305
0.58333300,6.42140500,0.73419240,-0.76116264
0.58333300,6.52173900,0.59559350,-0.82485425
0.58333300,6.62207400,0.55147944,-1.03344017
0.58333300,6.72240800,0.35646157,-1.06191309
0.58333300,6.82274200,0.36903252,-1.20193414
0.58333300,6.92307700,0.18146273,-1.20404847
0.58333300,7.02341100,0.20793624,-1.32072526
0.58333300,7.12374600,-0.00070571,-1.24545436
0.58333300,7.22408000,-0.00742496,-1.28902328
0.58333300,7.32441500,-0.17372053,-1.18151742
0.58333300,7.42474900,-0.23686552,-1.20072051
0.58333300,7.52508400,-0.50370727,-1.02806354
0.58333300,7.62541800,-0.54939442,-0.96102700
0.58333300,7.72575300,-0.81159489,-0.78101329
0.58333300,7.82608700,-0.88461373,-0.72089246
0.58333300,7.92642100,-1.12668621,-0.47034600
0.58333300,8.02675600,-1.11354035,-0.35588238
0.58333300,8.12709000,-1.33434360,-0.13921531
0.58333300,8.22742500,-1.28324310,-0.05151185
0.58333300,8.32775900,-1.35217618,0.21546774
0.58333300,8.42809400,-1.24002007,0.27525680
0.58333300,8.52842800,-1.27077375,0.48574245
0.58333300,8.62876300,-1.05876927,0.56283612
0.58333300,8.72909700,-0.96479501,0.75323609
0.58333300,8.82943100,-0.76675172,0.77902045
0.58333300,8.92976600,-0.71008784,0.92468750
0.58333300,9.03010000,-0.45702658,0.95606135
0.58333300,9.13043500,-0.44650305,1.06382062
0.58333300,9.23076900,-0.21993096,1.01325052
0.58333300,9.33110400,-0.16690723,1.08524568
0.58333300,9.43143800,0.00853749,1.00444499
0.58333300,9.53177300,-0.01765687,1.06762937
0.58333300,9.63210700,0.16764836,0.98629016
0.58333300,9.73244100,0.18268520,1.00391069
0.58333300,9.83277600,0.36336857,0.85146354
0.58333300,9.93311000,0.35702018,0.88231442
0.58333300,10.03344500,0.54429591,0.72709226
0.58333300,10.13377900,0.63956090,0.72057366
0.58333300,10.23411400,0.84044861,0.55583576
0.58333300,10.33444800,0.90542363,0.53065060
0.58333300,10.43478300,1.11962263,0.39145260
0.58333300,10.53511700,1.11593267,0.32490922
0.58333300,10.63545200,1.29497482,0.14699654
0.58333300,10.73578600,1.28043917,0.11915428
0.58333300,10.83612000,1.35095140,-0.10857850
0.58333300,10.93645500,1.20937679,-0.17392925
0.58333300,11.03678900,1.23444545,-0.33808872
0.58333300,11.13712400,1.08987778,-0.40846461
0.58333300,11.23745800,0.99181619,-0.60559894
0.58333300,11.33779300,0.76061457,-0.65535449
0.58333300,11.43812700,0.67134720,-0.79866100
0.58333300,11.53846200,0.37800145,-0.87073690
0.58333300,11.63879600,0.30110734,-1.01191676
0.58333300,11.73913000,0.06218931,-1.02864513
0.58333300,11.83946500,0.04316589,-1.16425304
0.58333300,11.93979900,-0.20025079,-1.14262760
0.58333300,12.04013400,-0.20930010,-1.21915523
0.58333300,12.14046800,-0.32498432,-1.14646898
0.58333300,12.24080300,-0.36474925,-1.21471969
0.58333300,12.34113700,-0.51939503,-1.08948828
0.58333300,12.44147200,-0.49730497,-1.04415351
0.58333300,12.54180600,-0.68858046,-0.91852959
0.58333300,12.64214000,-0.66940478,-0.87366076
0.58333300,12.74247500,-0.86261465,-0.65751905
0.58333300,12.84280900,-0.86550489,-0.60411619
0.58333300,12.94314400,-1.10918803,-0.36449404
0.58333300,13.04347800,-1.09364736,-0.24439656
0.58333300,13.14381300,-1.20606754,0.00084316
0.58333300,13.24414700,-1.19110423,0.09749404
0.58333300,13.34448200,-1.33273297,0.37196044
0.58333300,13.44481600,-1.20264653,0.49063858
0.58333300,13.54515100,-1.21776730,0.70233600
0.58333300,13.64548500,-1.03561948,0.75863470
0.58333300,13.74581900,-0.96747186,0.98158160
0.58333300,13.84615400,-0.70132281,0.97971094
0.58333300,13.94648800,-0.62695711,1.14726538
0.58333300,14.04682300,-0.32451504,1.14323637
0.58333300,14.14715700,-0.19509300,1.28329917
0.58333300,14.24749200,0.03655081,1.16949288
0.58333300,14.34782600,0.11067284,1.23087894
0.58333300,14.44816100,0.36520835,1.17672213
0.58333300,14.54849500,0.36244261,1.17486703
0.58333300,14.64882900,0.55899485,1.00159943
0.58333300,14.74916400,0.53825644,0.98603840
0.58333300,14.84949800,0.67215140,0.81236016
0.58333300,14.94983300,0.64394453,0.75034253
0.58333300,15.05016700,0.77030977,0.57671106
0.58333300,15.15050200,0.77599202,0.49737257
0.58333300,15.25083600,0.91505872,0.27641989
0.58333300,15.35117100,0.89056537,0.20179902
0.58333300,15.45150500,1.04419112,0.03687270
0.58333300,15.55183900,1.04712832,-0.04705851
0.58333300,15.65217400,1.19470706,-0.26582944
0.58333300,15.75250800,1.12164667,-0.30933890
0.58333300,15.85284300,1.22723667,-0.46158279
0.58333300,15.95317700,1.13982862,-0.49113230
0.58333300,16.05351200,1.15847414,-0.67827162
0.58333300,16.15384600,0.94345049,-0.70778913
0.58333300,16.25418100,0.89263842,-0.83426594
0.58333300,16.35451500,0.67114027,-0.82909876
0.58333300,16.45484900,0.55838169,-0.96483434
0.58333300,16.55518400,0.23015482,-0.94109667
0.58333300,16.65551800,0.12944051,-1.02071541
0.58333300,16.75585300,-0.10128620,-0.96331877
0.58333300,16.85618700,-0.23907698,-1.07994840
0.58333300,16.95652200,-0.49524476,-0.96861642
0.58333300,17.05685600,-0.54414945,-0.99996725
0.58333300,17.15719100,-0.72812344,-0.92441102
0.58333300,17.25752500,-0.71377185,-0.94384786
0.58333300,17.35786000,-0.82820754,-0.80910583
0.58333300,17.45819400,-0.78917654,-0.83084214
0.58333300,17.55852800,-0.93970163,-0.65139089
0.58333300,17.65886300,-0.87101390,-0.61360556
0.58333300,17.75919700,-0.92108259,-0.41320350
0.58333300,17.85953200,-0.90660539,-0.38799899
0.58333300,17.95986600,-1.01981897,-0.14436335
0.58333300,18.06020100,-0.95922593,-0.03192205
0.58333300,18.16053500,-1.11069090,0.15858815
0.58333300,18.26087000,-1.03798056,0.22592065
0.58333300,18.36120400,-1.10545494,0.47672516
0.58333300,18.46153800,-1.00656119,0.53863363
0.58333300,18.56187300,-1.07611715,0.76663948
0.58333300,18.66220700,-0.88000100,0.85347896
0.58333300,18.76254200,-0.79872922,1.06202921
0.58333300,18.86287600,-0.57664913,1.05790950
0.58333300,18.96321100,-0.49289148,1.20881643
0.58333300,19.06354500,-0.19071326,1.24029401
0.58333300,19.16388000,-0.10001075,1.31385605
0.58333300,19.26421400,0.23122636,1.25193057
0.58333300,19.36454800,0.34764046,1.29916487
0.58333300,19.46488300,0.60205302,1.16609564
0.58333300,19.56521700,0.64215593,1.17203783
0.58333300,19.66555200,0.84010090,1.01875973
0.58333300,19.76588600,0.88897481,0.96851228
0.58333300,19.86622100,0.98904171,0.73918582
0.58333300,19.96655500,0.93886879,0.64822386
0.58333300,20.06689000,1.03715264,0.47285490
0.58333300,20.16722400,0.91398050,0.32063498
0.58333300,20.26755900,1.01658989,0.08928504
0.58333300,20.36789300,0.91551839,-0.01169869
0.58333300,20.46822700,1.01255309,-0.25618072
0.58333300,20.56856200,0.89934242,-0.33694156
0.58333300,20.66889600,0.99709170,-0.53830767
0.58333300,20.76923100,0.94319416,-0.62196282
0.58333300,20.86956500,0.98926184,-0.82763785
0.58333300,20.96990000,0.86271471,-0.86439802
0.58333300,21.07023400,0.88901365,-0.97662566
0.58333300,21.17056900,0.76245363,-0.99373926
0.58333300,21.27090300,0.72786532,-1.09264799
0.58333300,21.37123700,0.45558116,-1.06900189
0.58333300,21.47157200,0.40576030,-1.11198950
0.58333300,21.57190600,0.15781898,-1.03132883
0.58333300,21.67224100,0.01652561,-1.10764950
0.58333300,21.77257500,-0.32070777,-0.97677727
0.58333300,21.87291000,-0.43290138,-0.98551976
0.58333300,21.97324400,-0.67709044,-0.85867350
0.58333300,22.07357900,-0.76256643,-0.87985417
0.58333300,22.17391300,-1.01608439,-0.69172444
0.58333300,22.27424700,-1.02041262,-0.67541958
0.58333300,22.37458200,-1.10194398,-0.47582285
0.58333300,22.47491600,-1.06524829,-0.46896842
0.58333300,22.57525100,-1.16380097,-0.30307333
0.58333300,22.67558500,-1.03219195,-0.21318598
0.58333300,22.77592000,-1.08802637,-0.05221377
0.58333300,22.87625400,-0.93300625,-0.01235694
0.58333300,22.97658900,-0.98583753,0.17126108
0.58333300,23.07692300,-0.87746806,0.22412518
0.58333300,23.17725800,-0.92011852,0.41825879
0.58333300,23.27759200,-0.79672247,0.47664332
0.58333300,23.37792600,-0.86255622,0.67020350
0.58333300,23.47826100,-0.72674083,0.67531402
0.58333300,23.57859500,-0.75113667,0.84430015
0.58333300,23.67893000,-0.59935363,0.87278095
0.58333300,23.77926400,-0.57223869,1.02854230
0.58333300,23.87959900,-0.36230940,1.01024117
0.58333300,23.97993300,-0.29595353,1.14943384
0.58333300,24.08026800,-0.03633212,1.10538747
0.58333300,24.18060200,0.04561150,1.18828865
0.58333300,24.28093600,0.35693907,1.12125598
0.58333300,24.38127100,0.47726387,1.15731421
0.58333300,24.48160500,0.76271246,1.03493523
0.58333300,24.58194000,0.81023006,1.02506288
0.58333300,24.68227400,1.05876926,0.86187272
0.58333300,24.78260900,1.09891614,0.83791708
0.58333300,24.88294300,1.22996739,0.60194336
0.58333300,24.98327800,1.15399899,0.54388855
0.58333300,25.08361200,1.23850032,0.32828810
0.58333300,25.18394600,1.13880904,0.22650046
0.58333300,25.28428100,1.15557221,-0.07725636
0.58333300,25.38461500,0.96843400,-0.16265836
0.58333300,25.48495000,0.99144597,-0.38473165
0.58333300,25.58528400,0.81830731,-0.51125042
0.58333300,25.68561900,0.83919339,-0.72937853
0.58333300,25.78595300,0.65870169,-0.79898484
0.58333300,25.88628800,0.66005233,-0.98605247
0.58333300,25.98662200,0.55776101,-1.05537406
0.58333300,26.08695700,0.57835468,-1.21808945
0.58333300,26.18729100,0.37369633,-1.19562547
0.58333300,26.28762500,0.39254195,-1.26847765
0.58333300,26.38796000,0.24232513,-1.20044497
0.58333300,26.48829400,0.17716563,-1.30883011
0.58333300,26.58862900,-0.06721730,-1.18826217
0.58333300,26.68896300,-0.15070780,-1.12571716
0.58333300,26.78929800,-0.43748839,-1.00475628
0.58333300,26.88963200,-0.54362594,-0.97603705
0.58333300,26.98996700,-0.77806015,-0.77810688
0.58333300,27.09030100,-0.86966986,-0.73357968
0.58333300,27.19063500,-1.15173965,-0.52354269
0.58333300,27.29097000,-1.13750709,-0.42504772
0.58333300,27.39130400,-1.25539960,-0.20913548
0.58333300,27.49163900,-1.22436887,-0.16624857
0.58333300,27.59197300,-1.32092405,0.05321741
0.58333300,27.69230800,-1.17820584,0.15914985
0.58333300,27.79264200,-1.23007513,0.33337756
0.58333300,27.89297700,-1.00120577,0.38879744
0.58333300,27.99331100,-0.95262556,0.54097462
0.58333300,28.09364500,-0.77431761,0.58886149
0.58333300,28.19398000,-0.76842321,0.74529360
0.58333300,28.29431400,-0.58247459,0.76053878
0.58333300,28.39464900,-0.51612201,0.91443294
0.58333300,28.49498300,-0.37604628,0.86225106
0.58333300,28.59531800,-0.38810560,0.96647260
0.58333300,28.69565200,-0.20873964,0.98361531
0.58333300,28.79598700,-0.24997824,1.03704994
0.58333300,28.89632100,-0.03466453,0.97472961
0.58333300,28.99665600,-0.01650290,1.02681606
0.58333300,29.09699000,0.20953936,0.93921059
0.58333300,29.19732400,0.21041626,0.98902144
0.58333300,29.29765900,0.45969742,0.86570004
0.58333300,29.39799300,0.60864961,0.90683575
0.58333300,29.49832800,0.82381846,0.73541636
0.58333300,29.59866200,0.89677703,0.71886947
0.58333300,29.69899700,1.13751434,0.59274563
0.58333300,29.79933100,1.15075119,0.52354752
0.58333300,29.89966600,1.32880706,0.34926809
0.58333300,30.00000000,1.30194831,0.31116707
0.62500000,0.00000000,0.15183053,1.26261727
0.62500000,0.10033400,0.48454432,1.32398316
0.62500000,0.20066900,0.74900537,1.15028817
0.62500000,0.30100300,0.80238610,1.05389912
0.62500000,0.40133800,1.08149460,1.02558554
0.62500000,0.50167200,1.04480547,0.95663200
0.62500000,0.60200700,1.21649159,0.73658456
0.62500000,0.70234100,1.17511721,0.64223686
0.62500000,0.80267600,1.23640696,0.34911937
0.62500000,0.90301000,1.06842603,0.26094134
0.62500000,1.00334400,1.11977214,0.03596267
0.62500000,1.10367900,0.96145028,-0.11189385
0.62500000,1.20401300,1.01029568,-0.41665705
0.62500000,1.30434800,0.81353889,-0.49396868
0.62500000,1.40468200,0.87159498,-0.75816639
0.62500000,1.50501700,0.77637126,-0.79700121
0.62500000,1.60535100,0.82780075,-1.05491814
0.62500000,1.70568600,0.65199461,-1.08839071
0.62500000,1.80602000,0.71780543,-1.18942846
0.62500000,1.90635500,0.57578178,-1.19495597
0.62500000,2.00668900,0.56531958,-1.32558003
0.62500000,2.10702300,0.29199030,-1.22099864
0.62500000,2.20735800,0.25991081,-1.25355143
0.62500000,2.30769200,0.04007072,-1.15519329
0.62500000,2.40802700,-0.14198577,-1.19051569
0.62500000,2.50836100,-0.40577647,-1.00967093
0.62500000,2.60869600,-0.53539468,-0.92971752
0.62500000,2.70903000,-0.91351383,-0.77350673
0.62500000,2.80936500,-0.96255118,-0.70769581
0.62500000,2.90969900,-1.14562084,-0.49701169
0.62500000,3.01003300,-1.20429228,-0.48673435
0.62500000,3.11036800,-1.33420806,-0.26016570
0.62500000,3.21070200,-1.24973074,-0.13889980
0.62500000,3.31103700,-1.36993094,0.00481045
0.62500000,3.41137100,-1.16180943,0.08660075
0.62500000,3.51170600,-1.10086742,0.28252151
0.62500000,3.61204000,-0.95357680,0.27153763
0.62500000,3.71237500,-0.92937223,0.47853058
0.62500000,3.81270900,-0.72391344,0.56170575
0.62500000,3.91304300,-0.78735087,0.68404798
0.62500000,4.01337800,-0.59045726,0.70373858
0.62500000,4.11371200,-0.56251502,0.85432569
0.62500000,4.21404700,-0.47263553,0.79466978
0.62500000,4.31438100,-0.50234901,0.96305019
0.62500000,4.41471600,-0.31695201,0.97243049
0.62500000,4.51505000,-0.36888381,1.05853352
0.62500000,4.61538500,-0.12858917,1.00165013
0.62500000,4.71571900,-0.05570768,1.11041650
0.62500000,4.81605400,0.18213985,0.98555922
0.62500000,4.91638800,0.26564302,1.05585094
0.62500000,5.01672200,0.56100224,0.99248625
0.62500000,5.11705700,0.66331391,0.98417082
0.62500000,5.21739100,0.96189551,0.82085742
0.62500000,5.31772600,0.99547433,0.83426216
0.62500000,5.41806000,1.25529920,0.66961579
0.62500000,5.51839500,1.32227959,0.62117858
0.62500000,5.61872900,1.41139458,0.36619842
0.62500000,5.71906400,1.31146528,0.31773196
0.62500000,5.81939800,1.37564352,0.10007532
0.62500000,5.91973200,1.14857713,-0.01780305
0.62500000,6.02006700,1.15784919,-0.26985492
0.62500000,6.12040100,0.94089965,-0.36449790
0.62500000,6.22073600,0.90273797,-0.64705801
0.62500000,6.32107000,0.60533050,-0.70456006
0.62500000,6.42140500,0.60425461,-0.91970166
0.62500000,6.52173900,0.46057155,-0.97231362
0.62500000,6.62207400,0.40209231,-1.22541571
0.62500000,6.72240800,0.25183926,-1.21543008
0.62500000,6.82274200,0.28472032,-1.30447625
0.62500000,6.92307700,0.05014149,-1.29812356
0.62500000,7.02341100,0.08647455,-1.36953512
0.62500000,7.12374600,-0.07146649,-1.27522507
0.62500000,7.22408000,-0.09727277,-1.36218080
0.62500000,7.32441500,-0.35468333,-1.16975897
0.62500000,7.42474900,-0.37010268,-1.08474841
0.62500000,7.52508400,-0.68900385,-0.92502805
0.62500000,7.62541800,-0.80070832,-0.84854757
0.62500000,7.72575300,-1.00939323,-0.58547344
0.62500000,7.82608700,-1.08075827,-0.52883152
0.62500000,7.92642100,-1.34011783,-0.25608013
